reg_time,uid,fc_imp_chk,fc_time_chk,utmtr,mm_dma,osName,model,hardware,site_id
2021-07-21 21:56:55,00000000-0000-0001-6269-045490791326,0,7,7,551,iOS,iPhone 11,Mobile Phone,www.the-sun.com
2021-07-21 21:56:56,00000000-0000-0001-6269-046146341309,0,7,7,517,iOS,iPhone XS Max,Mobile Phone,www.soapsindepth.com
2021-07-21 21:56:56,00000000-0000-0001-6269-046144931391,0,7,7,518,iOS,iPhone,Mobile Phone,forums.mixedmartialarts.com
2021-07-21 21:56:59,00000000-0000-0001-6269-046154841394,0,7,7,718,iOS,iPhone,Mobile Phone,sumofyum.com
2021-07-21 21:57:00,00000000-0000-0001-6269-046172451527,0,7,7,510,iOS,iPhone,Mobile Phone,mygluten-freekitchen.com
2021-07-21 21:56:56,00000000-0000-0001-6269-046158371952,0,7,7,512,Android,Moto G Power,Mobile Phone,www.cagesideseats.com
2021-07-21 21:57:05,00000000-0000-0001-6269-046241571027,0,7,7,513,iOS,iPhone,Mobile Phone,kristineskitchenblog.com
2021-07-21 21:57:05,00000000-0000-0001-6269-046243321801,0,7,7,535,iOS,iPhone,Mobile Phone,www.thisgrandmaisfun.com
2021-07-21 21:57:09,00000000-0000-0001-6269-046292391414,0,7,7,504,iOS,iPhone,Mobile Phone,progameguides.com
2021-07-21 21:57:18,00000000-0000-0001-6269-046387111664,0,7,7,510,iOS,iPhone,Mobile Phone,www.latimes.com
2021-07-21 21:57:26,00000000-0000-0001-6269-046446831751,0,7,7,642,Android,SM-A505U1,Mobile Phone,abcnews.go.com
2021-07-21 21:57:28,00000000-0000-0001-6269-046455521691,0,7,7,556,iOS,iPhone,Mobile Phone,www.dinneratthezoo.com
2021-07-21 21:57:27,00000000-0000-0001-6269-046442111982,0,7,7,517,Android,SM-G991U1,Mobile Phone,www.mmafighting.com
2021-07-21 21:57:25,00000000-0000-0001-6269-046468001959,0,7,7,539,iOS,iPhone,Mobile Phone,wordfind.com
2021-07-21 21:57:32,00000000-0000-0001-6269-046494871808,0,7,7,609,iOS,iPhone XR,Mobile Phone,countrynow.com
2021-07-21 21:57:47,00000000-0000-0001-6269-046638471456,0,7,7,519,iOS,iPhone,Mobile Phone,www.orwhateveryoudo.com
2021-07-21 21:57:48,00000000-0000-0001-6269-046658141812,0,7,7,511,iOS,iPhone,Mobile Phone,www.the-girl-who-ate-everything.com
2021-07-21 21:57:45,00000000-0000-0001-6269-046647151777,0,7,7,617,Android,SM-G965U,Mobile Phone,www.htrnews.com
2021-07-21 21:57:55,00000000-0000-0001-6269-046716801306,0,7,7,609,iOS,iPhone,Mobile Phone,2cookinmamas.com
2021-07-21 21:57:57,00000000-0000-0001-6269-046620611538,0,7,7,517,iOS,iPhone,Mobile Phone,homeguides.sfgate.com
2021-07-21 21:57:58,00000000-0000-0001-6269-046740481247,0,7,7,542,Android,SM-G955U,Mobile Phone,www.vox.com
2021-07-21 21:57:59,00000000-0000-0001-6269-046408031491,0,7,7,511,iOS,iPhone,Mobile Phone,news.yahoo.com
2021-07-21 21:58:02,00000000-0000-0001-6269-046555861641,0,7,7,510,Android,SM-G998U,Mobile Phone,www.menshealth.com
2021-07-21 21:58:06,00000000-0000-0001-6269-046798371233,0,7,7,501,iOS,iPhone,Mobile Phone,www.bustle.com
2021-07-21 21:58:12,00000000-0000-0001-6269-046909741927,0,7,7,609,iOS,iPhone,Mobile Phone,www.stltoday.com
2021-07-21 21:58:13,00000000-0000-0001-6269-046915941333,0,7,7,519,iOS,iPhone,Mobile Phone,twosleevers.com
2021-07-21 21:58:12,00000000-0000-0001-6269-046921531403,0,7,7,609,iOS,iPhone,Mobile Phone,www.ky3.com
2021-07-21 21:58:19,00000000-0000-0001-6269-046892331164,0,7,7,648,Android,SM-A015V,Mobile Phone,www.newsweek.com
2021-07-21 21:58:19,00000000-0000-0001-6269-046982901835,0,7,7,659,iOS,iPhone,Mobile Phone,www.powerhungry.com
2021-07-21 21:58:31,00000000-0000-0001-6269-047070771444,0,7,7,617,iOS,iPhone,Mobile Phone,www.cbs58.com
2021-07-21 21:58:31,00000000-0000-0001-6269-047126991263,0,7,7,642,iOS,iPhone,Mobile Phone,mykitchenserenity.com
2021-07-21 21:58:37,00000000-0000-0001-6269-047142271145,0,7,7,544,Android,SM-G781V,Mobile Phone,www.wcpo.com
2021-07-21 21:58:40,00000000-0000-0001-6269-047166141493,0,7,7,524,Android,LM-V450,Mobile Phone,www.thirstyfornews.com
2021-07-21 21:58:37,00000000-0000-0001-6269-047115021593,0,7,7,575,iOS,iPhone,Mobile Phone,www.polygon.com
2021-07-21 21:58:39,00000000-0000-0001-6269-046554831376,0,7,7,622,iOS,iPhone,Mobile Phone,www.wikihow.com
2021-07-21 21:58:46,00000000-0000-0001-6269-047229041618,0,7,7,527,iOS,iPhone,Mobile Phone,moscatomom.com
2021-07-21 21:58:51,00000000-0000-0001-6269-047307071286,0,7,7,504,iOS,iPhone,Mobile Phone,www.marketwatch.com
2021-07-21 21:58:50,00000000-0000-0001-6269-047272581640,0,7,7,632,,,,www.vivaelbirdos.com
2021-07-21 21:58:52,00000000-0000-0001-6269-047288681365,0,7,7,570,Android,XT1921-2,Mobile Phone,www.theverge.com
2021-07-21 21:58:58,00000000-0000-0001-6269-044797991898,0,7,7,542,iOS,iPhone,Mobile Phone,god.dailydot.com
2021-07-21 21:58:58,00000000-0000-0001-6269-047344581631,0,7,7,606,iOS,iPhone,Mobile Phone,www.thehulltruth.com
2021-07-21 21:58:56,00000000-0000-0001-6269-047366421629,0,7,7,507,iOS,iPhone 11 Pro Max,Mobile Phone,www.newsweek.com
2021-07-21 21:59:05,00000000-0000-0001-6269-047408371262,0,7,7,561,iOS,iPhone 11 Pro Max,Mobile Phone,toofab.com
2021-07-21 21:59:07,00000000-0000-0001-6269-047411841886,0,7,7,505,Android,LM-K500,Mobile Phone,www.clickondetroit.com
2021-07-21 21:59:11,00000000-0000-0001-6269-047457001281,0,7,7,501,Android,SM-G991U1,Mobile Phone,www.dailydot.com
2021-07-21 21:59:21,00000000-0000-0001-6269-047581311807,0,7,7,517,Android,SM-G973U,Mobile Phone,www.lemontreedwelling.com
2021-07-21 21:59:25,00000000-0000-0001-6269-047612731062,0,7,7,567,Android,LM-L713DL,Mobile Phone,www.accuweather.com
2021-07-21 21:59:24,00000000-0000-0001-6269-047621921512,0,7,7,515,iOS,iPhone,Mobile Phone,simplysohealthy.com
2021-07-21 21:59:24,00000000-0000-0001-6269-047623051602,0,7,7,716,Android,SM-G986U,Mobile Phone,www.bleedinggreennation.com
2021-07-21 21:59:26,00000000-0000-0001-6269-047649871877,0,7,7,606,iOS,iPhone 11 Pro Max,Mobile Phone,tvline.com
2021-07-21 21:59:39,00000000-0000-0001-6269-047784411755,0,7,7,504,iOS,iPhone,Mobile Phone,www.zeldadungeon.net
2021-07-21 21:59:44,00000000-0000-0001-6269-046909841745,0,7,7,524,iOS,iPhone,Mobile Phone,honeybunchhunts.com
2021-07-21 21:59:49,00000000-0000-0001-6269-047880991383,0,7,7,529,iOS,iPhone 8 Plus,Mobile Phone,www.cardchronicle.com
2021-07-21 21:59:53,00000000-0000-0001-6269-047837191705,0,7,7,616,iOS,iPhone,Mobile Phone,www.yahoo.com
2021-07-21 21:59:50,00000000-0000-0001-6269-047913591670,0,7,7,560,iOS,iPhone,Mobile Phone,www.fieldandstream.com
2021-07-21 21:59:56,00000000-0000-0001-6269-047926561880,0,7,7,616,iOS,iPhone,Mobile Phone,www.kansascity.com
2021-07-21 21:59:56,00000000-0000-0001-6269-047951251469,0,7,7,548,iOS,iPhone,Mobile Phone,theshabbytree.com
2021-07-21 22:00:04,00000000-0000-0001-6269-047804251554,0,7,7,547,iOS,iPhone,Mobile Phone,www.instyle.com
2021-07-21 22:00:02,00000000-0000-0001-6269-048028831049,0,7,7,510,iOS,iPhone,Mobile Phone,www.bavarianfootballworks.com
2021-07-21 22:00:04,00000000-0000-0001-6269-048041651804,0,7,7,539,iOS,iPhone,Mobile Phone,www.newsweek.com
2021-07-21 22:00:08,00000000-0000-0001-6269-048096991392,0,7,7,527,Android,SM-G973U,Mobile Phone,www.wingingitinmotown.com
2021-07-21 22:00:15,00000000-0000-0001-6269-048128811693,0,7,7,504,iOS,iPhone,Mobile Phone,genius.com
2021-07-21 22:00:16,00000000-0000-0001-6269-048086611173,0,7,7,710,iOS,iPhone,Mobile Phone,www.oprahdaily.com
2021-07-21 22:00:15,00000000-0000-0001-6269-048148031201,0,7,7,561,,,,tasteofcountry.com
2021-07-21 22:00:22,00000000-0000-0001-6269-048160181342,0,7,7,527,,,,www.greenwichtime.com
2021-07-21 22:00:29,00000000-0000-0001-6269-048288611247,0,7,7,560,iOS,iPhone,Mobile Phone,genius.com
2021-07-21 22:00:30,00000000-0000-0001-6269-048293321591,0,7,7,505,iOS,iPhone 8,Mobile Phone,www.clickondetroit.com
2021-07-21 22:00:31,00000000-0000-0001-6269-048275721361,0,7,7,524,Android,Revvlry+,Mobile Phone,www.yahoo.com
2021-07-21 22:00:32,00000000-0000-0001-6269-048291501300,0,7,7,561,,,,nypost.com
2021-07-21 22:00:37,00000000-0000-0001-6269-048354381308,0,7,7,698,Android,Moto G7 Power,Mobile Phone,www.nickiswift.com
2021-07-21 22:00:46,00000000-0000-0001-6269-048438611377,0,7,7,561,iOS,iPhone,Mobile Phone,realhousemoms.com
2021-07-21 22:00:50,00000000-0000-0001-6269-048505881474,0,7,7,539,iOS,iPhone,Mobile Phone,www.simplejoy.com
2021-07-21 22:00:51,00000000-0000-0001-6269-048521661308,0,7,7,561,Android,SM-A102U,Mobile Phone,www.news4jax.com
2021-07-21 22:00:54,00000000-0000-0001-6269-048519101544,0,7,7,511,iOS,iPhone,Mobile Phone,www.dbltap.com
2021-07-21 22:00:59,00000000-0000-0001-6269-048512441592,0,7,7,524,iOS,iPhone,Mobile Phone,www.forbes.com
2021-07-21 22:01:01,00000000-0000-0001-6269-048621381284,0,7,7,529,iOS,iPhone,Mobile Phone,www.cardchronicle.com
2021-07-21 22:01:08,00000000-0000-0001-6269-048669101499,0,7,7,529,iOS,iPhone,Mobile Phone,samurai-gamers.com
2021-07-21 22:01:08,00000000-0000-0001-6269-048687711659,0,7,7,544,iOS,iPhone 11 Pro,Mobile Phone,countrynow.com
2021-07-21 22:01:14,00000000-0000-0001-6269-048755311152,0,7,7,630,Android,SM-G998U,Mobile Phone,www.yahoo.com
2021-07-21 22:01:20,00000000-0000-0001-6269-048788971940,0,7,7,505,iOS,iPhone,Mobile Phone,www.prideofdetroit.com
2021-07-21 22:01:24,00000000-0000-0001-6269-048836561920,0,7,7,609,iOS,iPhone,Mobile Phone,www.dmv-written-test.com
2021-07-21 22:01:33,00000000-0000-0001-6269-048939971933,0,7,7,515,iOS,iPhone,Mobile Phone,www.wellplated.com
2021-07-21 22:01:34,00000000-0000-0001-6269-048952181234,0,7,7,517,iOS,iPhone,Mobile Phone,www.usmagazine.com
2021-07-21 22:01:37,00000000-0000-0001-6269-048979451733,0,7,7,507,iOS,iPhone,Mobile Phone,www.horoscope.com
2021-07-21 22:01:46,00000000-0000-0001-6269-048895461593,0,7,7,616,iOS,iPhone 11,Mobile Phone,www.arrowheadpride.com
2021-07-21 22:01:48,00000000-0000-0001-6269-049085611273,0,7,7,567,Android,Pixel 4 XL,Mobile Phone,www.abc15.com
2021-07-21 22:01:58,00000000-0000-0001-6269-049183301785,0,7,7,612,iOS,iPhone,Mobile Phone,thesuburbansoapbox.com
2021-07-21 22:01:59,00000000-0000-0001-6269-049202551296,0,7,7,511,iOS,iPhone XR,Mobile Phone,tvline.com
2021-07-21 22:02:06,00000000-0000-0001-6269-049227141525,0,7,7,0,iOS,iPhone,Mobile Phone,www.theartofcleanliness.com
2021-07-21 22:02:13,00000000-0000-0001-6269-049288021306,0,7,7,560,iOS,iPhone,Mobile Phone,sweetcsdesigns.com
2021-07-21 22:02:25,00000000-0000-0001-6269-049429261018,0,7,7,616,Android,SM-A205U,Mobile Phone,metropcs.mobileposse.com
2021-07-21 22:02:33,00000000-0000-0001-6269-049492411664,0,7,7,692,iOS,iPhone,Mobile Phone,www.savoryexperiments.com
2021-07-21 22:02:43,00000000-0000-0001-6269-049590431823,0,7,7,542,iOS,iPhone,Mobile Phone,oldworldgardenfarms.com
2021-07-21 22:02:44,00000000-0000-0001-6269-049636701844,0,7,7,505,iOS,iPhone X,Mobile Phone,abcnews.go.com
2021-07-21 22:02:53,00000000-0000-0001-6269-049680441703,0,7,7,510,iOS,iPhone,Mobile Phone,www.ukulele-tabs.com
2021-07-21 22:02:54,00000000-0000-0001-6269-049699511849,0,7,7,609,iOS,iPhone,Mobile Phone,www.gearpatrol.com
2021-07-21 22:03:01,00000000-0000-0001-6269-049786521735,0,7,7,659,iOS,iPhone,Mobile Phone,therecipecritic.com
2021-07-21 22:02:54,00000000-0000-0001-6269-049516861811,0,7,7,527,Android,SM-G930V,Mobile Phone,www.mmamania.com
2021-07-21 22:02:58,00000000-0000-0001-6269-049747131773,0,7,7,510,Android,LM-Q730,Mobile Phone,thespun.com
2021-07-21 22:03:09,00000000-0000-0001-6269-049883421885,0,7,7,691,iOS,iPhone,Mobile Phone,www.joyfulhealthyeats.com
2021-07-21 22:03:20,00000000-0000-0001-6269-049984421376,0,7,7,659,iOS,iPhone,Mobile Phone,www.thatsister.com
2021-07-21 22:03:15,00000000-0000-0001-6269-049962881614,0,7,7,630,iOS,iPhone 8,Mobile Phone,comicbook.com
2021-07-21 22:03:19,00000000-0000-0001-6269-048181621310,0,7,7,711,iOS,iPhone,Mobile Phone,www.allrecipes.com
2021-07-21 22:03:31,00000000-0000-0001-6269-050100251520,0,7,7,548,iOS,iPhone,Mobile Phone,sugarandcloth.com
2021-07-21 22:03:26,00000000-0000-0001-6269-049823451732,0,7,7,746,iOS,iPhone XR,Mobile Phone,www.bloodyelbow.com
2021-07-21 22:03:27,00000000-0000-0001-6269-050081491323,0,7,7,517,iOS,iPhone,Mobile Phone,www.wholesomerecipebox.com
2021-07-21 22:03:29,00000000-0000-0001-6269-049456261061,0,7,7,505,Android,SM-G965U,Mobile Phone,pagesix.com
2021-07-21 22:03:31,00000000-0000-0001-6269-050119791940,0,7,7,519,iOS,iPhone,Mobile Phone,www.pinstripealley.com
2021-07-21 22:03:38,00000000-0000-0001-6269-050191311346,0,7,7,609,iOS,iPhone,Mobile Phone,familydestinationsguide.com
2021-07-21 22:03:36,00000000-0000-0001-6269-049995491211,0,7,7,511,Android,Pixel 3,Mobile Phone,www.barcablaugranes.com
2021-07-21 22:03:40,00000000-0000-0001-6269-050213491933,0,7,7,527,iOS,iPhone,Mobile Phone,findanyanswer.com
2021-07-21 22:03:54,00000000-0000-0001-6269-050282001994,0,7,7,524,Android,Moto G Stylus,Mobile Phone,metropcs.mobileposse.com
2021-07-21 22:03:52,00000000-0000-0001-6269-050328821483,0,7,7,656,iOS,iPhone 8,Mobile Phone,www.goodto.com
2021-07-21 22:04:03,00000000-0000-0001-6269-050404371311,0,7,7,506,iOS,iPhone 8 Plus,Mobile Phone,www.polygon.com
2021-07-21 22:04:03,00000000-0000-0001-6269-050440231378,0,7,7,544,iOS,iPhone,Mobile Phone,www.silverandblackpride.com
2021-07-21 22:04:52,00000000-0000-0001-6269-050910321240,0,7,7,602,iOS,iPhone,Mobile Phone,abcnews.go.com
2021-07-21 22:05:04,00000000-0000-0001-6269-051016661134,0,7,7,691,iOS,iPhone,Mobile Phone,americanpregnancy.org
2021-07-21 22:05:10,00000000-0000-0001-6269-051089001348,0,7,7,504,iOS,iPhone,Mobile Phone,philadelphia.cbslocal.com
2021-07-21 22:05:23,00000000-0000-0001-6269-051241871342,0,7,7,716,iOS,iPhone,Mobile Phone,babynames.com
2021-07-21 22:05:32,00000000-0000-0001-6269-051308921436,0,7,7,510,iOS,iPhone,Mobile Phone,sweetcsdesigns.com
2021-07-21 22:05:38,00000000-0000-0001-6269-051370341277,0,7,7,535,Android,LM-G710VM,Mobile Phone,www.behindthesteelcurtain.com
2021-07-21 22:05:45,00000000-0000-0001-6269-051441971677,0,7,7,573,Android,LM-V405,Mobile Phone,www.wtvr.com
2021-07-21 22:05:48,00000000-0000-0001-6269-051472501636,0,7,7,501,iOS,iPhone,Mobile Phone,www.vox.com
2021-07-21 22:05:50,00000000-0000-0001-6269-051486191968,0,7,7,524,Android,SM-G950U,Mobile Phone,www.thesaurus.com
2021-07-21 22:05:50,00000000-0000-0001-6269-051364581007,0,7,7,527,iOS,iPhone,Mobile Phone,www.marketwatch.com
2021-07-21 22:05:51,00000000-0000-0001-6269-051507881316,0,7,7,517,iOS,iPhone,Mobile Phone,thehomesteadinghippy.com
2021-07-21 22:06:03,00000000-0000-0001-6269-051603291580,0,7,7,673,iOS,iPhone,Mobile Phone,tabs.ultimate-guitar.com
2021-07-21 22:06:04,00000000-0000-0001-6269-051623581111,0,7,7,517,iOS,iPhone,Mobile Phone,juliasalbum.com
2021-07-21 22:06:10,00000000-0000-0001-6269-051665671605,0,7,7,501,Android,SM-A025U,Mobile Phone,philadelphia.cbslocal.com
2021-07-21 22:06:08,00000000-0000-0001-6269-051694541701,0,7,7,511,iOS,iPhone SE (2nd generation),Mobile Phone,baltimore.cbslocal.com
2021-07-21 22:06:13,00000000-0000-0001-6269-051692151617,0,7,7,573,iOS,iPhone,Mobile Phone,m.activebeat.com
2021-07-21 22:06:22,00000000-0000-0001-6269-051799061581,0,7,7,504,iOS,iPhone,Mobile Phone,www.intouchweekly.com
2021-07-21 22:06:21,00000000-0000-0001-6269-051824051515,0,7,7,517,Android,SM-G975U,Mobile Phone,www.sportskeeda.com
2021-07-21 22:06:26,00000000-0000-0001-6269-051846741587,0,7,7,542,iOS,iPhone 6S,Mobile Phone,www.whio.com
2021-07-21 22:06:33,00000000-0000-0001-6269-051903891682,0,7,7,501,iOS,iPhone,Mobile Phone,travelnoire.com
2021-07-21 22:06:41,00000000-0000-0001-6269-051998061234,0,7,7,539,iOS,iPhone,Mobile Phone,nymag.com
2021-07-21 22:06:44,00000000-0000-0001-6269-051993281566,0,7,7,630,iOS,iPhone,Mobile Phone,www.momontimeout.com
2021-07-21 22:06:44,00000000-0000-0001-6269-051973791158,0,7,7,602,iOS,iPhone,Mobile Phone,people.com
2021-07-21 22:06:48,00000000-0000-0001-6269-052053011167,0,7,7,510,Android,SM-G998U,Mobile Phone,www.theverge.com
2021-07-21 22:06:51,00000000-0000-0001-6269-052099401707,0,7,7,628,iOS,iPhone,Mobile Phone,www.busytourist.com
2021-07-21 22:06:52,00000000-0000-0001-6269-026325451270,0,7,7,524,iOS,iPhone,Mobile Phone,www.brightsideofthesun.com
2021-07-21 22:06:51,00000000-0000-0001-6269-052117591756,0,7,7,718,iOS,iPhone,Mobile Phone,princesspinkygirl.com
2021-07-21 22:06:53,00000000-0000-0001-6269-052149831424,0,7,7,518,iOS,iPhone 12 Pro Max,Mobile Phone,atlantablackstar.com
2021-07-21 22:06:58,00000000-0000-0001-6269-052174581289,0,7,7,534,iOS,iPhone 8 Plus,Mobile Phone,saturdaytradition.com
2021-07-21 22:07:11,00000000-0000-0001-6269-052284271917,0,7,7,505,iOS,iPhone,Mobile Phone,wordfinder.yourdictionary.com
2021-07-21 22:07:12,00000000-0000-0001-6269-052313101564,0,7,7,640,iOS,iPhone,Mobile Phone,www.cbssports.com
2021-07-21 22:07:19,00000000-0000-0001-6269-052373161208,0,7,7,505,Android,LM-K500,Mobile Phone,metropcs.mobileposse.com
2021-07-21 22:07:29,00000000-0000-0001-6269-052492201092,0,7,7,517,iOS,iPhone,Mobile Phone,insanelygoodrecipes.com
2021-07-21 22:07:32,00000000-0000-0001-6269-052482371473,0,7,7,561,iOS,iPhone 7,Mobile Phone,people.com
2021-07-21 22:07:34,00000000-0000-0001-6269-052552071713,0,7,7,513,iOS,iPhone,Mobile Phone,www.inspiredtaste.net
2021-07-21 22:07:37,00000000-0000-0001-6269-052563291106,0,7,7,524,iOS,iPhone,Mobile Phone,chelsweets.com
2021-07-21 22:07:40,00000000-0000-0001-6269-052538681829,0,7,7,570,Android,LM-Q730,Mobile Phone,nypost.com
2021-07-21 22:07:42,00000000-0000-0001-6269-052591761148,0,7,7,524,iOS,iPhone,Mobile Phone,www.wsbtv.com
2021-07-21 22:07:40,00000000-0000-0001-6269-052611091998,0,7,7,517,iOS,iPhone,Mobile Phone,www.behindthename.com
2021-07-21 22:07:44,00000000-0000-0001-6269-052643961870,0,7,7,746,iOS,iPhone,Mobile Phone,www.gardeningknowhow.com
2021-07-21 22:07:47,00000000-0000-0001-6269-052496301773,0,7,7,547,iOS,iPhone,Mobile Phone,www.ourlads.com
2021-07-21 22:08:01,00000000-0000-0001-6269-052777931656,0,7,7,622,iOS,iPhone,Mobile Phone,www.gardeningknowhow.com
2021-07-21 22:07:59,00000000-0000-0001-6269-052784311570,0,7,7,630,iOS,iPhone,Mobile Phone,www.vox.com
2021-07-21 22:08:01,00000000-0000-0001-6269-052798031790,0,7,7,560,iOS,iPhone,Mobile Phone,www.bobvila.com
2021-07-21 22:08:04,00000000-0000-0001-6269-052626741754,0,7,7,659,iOS,iPhone XS,Mobile Phone,www.mmafighting.com
2021-07-21 22:08:18,00000000-0000-0001-6269-052995101681,0,7,7,501,iOS,iPhone 12 Pro,Mobile Phone,god.dailydot.com
2021-07-21 22:08:24,00000000-0000-0001-6269-053033681397,0,7,7,588,iOS,iPhone 12 Pro,Mobile Phone,god.dailydot.com
2021-07-21 22:08:28,00000000-0000-0001-6269-053056661579,0,7,7,505,iOS,iPhone,Mobile Phone,www.wxyz.com
2021-07-21 22:08:32,00000000-0000-0001-6269-053110681596,0,7,7,529,iOS,iPhone,Mobile Phone,www.oo-syringe.com
2021-07-21 22:08:33,00000000-0000-0001-6269-052837491371,0,7,7,529,iOS,iPhone,Mobile Phone,nymag.com
2021-07-21 22:08:50,00000000-0000-0001-6269-053282631916,0,7,7,535,Android,SM-S215DL,Mobile Phone,www.fieldandstream.com
2021-07-21 22:09:00,00000000-0000-0001-6269-053380641304,0,7,7,515,iOS,iPhone,Mobile Phone,www.gardeningknowhow.com
2021-07-21 22:08:59,00000000-0000-0001-6269-053405791472,0,7,7,659,iOS,iPhone,Mobile Phone,www.horoscope.com
2021-07-21 22:09:03,00000000-0000-0001-6269-053439151141,0,7,7,517,Android,SM-S102DL,Mobile Phone,www.bloodyelbow.com
2021-07-21 22:09:07,00000000-0000-0001-6269-053457761416,0,7,7,563,Android,SM-G970U,Mobile Phone,www.polygon.com
2021-07-21 22:09:22,00000000-0000-0001-6269-053601081100,0,7,7,529,iOS,iPhone,Mobile Phone,www.silverandblackpride.com
2021-07-21 22:09:23,00000000-0000-0001-6269-053626101053,0,7,7,529,Android,SM-N981U,Mobile Phone,www.wsfa.com
2021-07-21 22:09:37,00000000-0000-0001-6269-052401721021,0,7,7,566,iOS,iPhone 11,Mobile Phone,pagesix.com
2021-07-21 22:09:40,00000000-0000-0001-6269-053773061509,0,7,7,524,iOS,iPhone,Mobile Phone,www.dmv-written-test.com
2021-07-21 22:09:55,00000000-0000-0001-6269-053917311666,0,7,7,659,Android,SM-G991U1,Mobile Phone,www.espn.com
2021-07-21 22:10:00,00000000-0000-0001-6269-053986421456,0,7,7,539,iOS,iPhone,Mobile Phone,www.blessthismessplease.com
2021-07-21 22:10:09,00000000-0000-0001-6269-054062911636,0,7,7,570,iOS,iPhone,Mobile Phone,www.dailydot.com
2021-07-21 22:10:09,00000000-0000-0001-6269-048850221573,0,7,7,561,iOS,iPhone,Mobile Phone,therecipecritic.com
2021-07-21 22:10:09,00000000-0000-0001-6269-054081081225,0,7,7,524,iOS,iPhone,Mobile Phone,soaps.sheknows.com
2021-07-21 22:10:11,00000000-0000-0001-6269-054110381582,0,7,7,524,iOS,iPhone,Mobile Phone,heroichollywood.com
2021-07-21 22:10:16,00000000-0000-0001-6269-054110541299,0,7,7,618,iOS,iPhone,Mobile Phone,yourdogadvisor.com
2021-07-21 22:10:20,00000000-0000-0001-6269-054171151901,0,7,7,630,iOS,iPhone,Mobile Phone,nyssaskitchen.com
2021-07-21 22:10:21,00000000-0000-0001-6269-054166061450,0,7,7,524,iOS,iPhone,Mobile Phone,www.hometalk.com
2021-07-21 22:10:47,00000000-0000-0001-6269-054432021663,0,7,7,544,iOS,iPhone XS,Mobile Phone,www.cosmopolitan.com
2021-07-21 22:10:56,00000000-0000-0001-6269-054549451251,0,7,7,517,iOS,iPhone,Mobile Phone,thekitchengirl.com
2021-07-21 22:10:55,00000000-0000-0001-6269-054542831188,0,7,7,524,iOS,iPhone 11,Mobile Phone,www.complex.com
2021-07-21 22:10:59,00000000-0000-0001-6269-054600781928,0,7,7,524,iOS,iPhone 12,Mobile Phone,loudwire.com
2021-07-21 22:11:12,00000000-0000-0001-6269-054729631907,0,7,7,505,iOS,iPhone,Mobile Phone,www.trueachievements.com
2021-07-21 22:11:15,00000000-0000-0001-6269-054717951002,0,7,7,505,Android,SM-J737P,Mobile Phone,blogmickey.com
2021-07-21 22:11:19,00000000-0000-0001-6269-054800471792,0,7,7,510,iOS,iPhone,Mobile Phone,www.fearthesword.com
2021-07-21 22:11:23,00000000-0000-0001-6269-054806531084,0,7,7,505,Android,LM-Q720,Mobile Phone,metropcs.mobileposse.com
2021-07-21 22:11:28,00000000-0000-0001-6269-054895931214,0,7,7,505,iOS,iPhone,Mobile Phone,www.vox.com
2021-07-21 22:11:38,00000000-0000-0001-6269-054962321333,0,7,7,501,iOS,iPhone,Mobile Phone,www.thecookierookie.com
2021-07-21 22:11:46,00000000-0000-0001-6269-055039831088,0,7,7,0,Android,SM-A716U,Mobile Phone,power959.com
2021-07-21 22:11:51,00000000-0000-0001-6269-055093451288,0,7,7,535,Android,LM-X210CM,Mobile Phone,www.theroot.com
2021-07-21 22:11:53,00000000-0000-0001-6269-055120791567,0,7,7,561,iOS,iPhone,Mobile Phone,cocktails.lovetoknow.com
2021-07-21 22:11:54,00000000-0000-0001-6269-055153801856,0,7,7,529,Android,SM-G998U,Mobile Phone,www.avclub.com
2021-07-21 22:11:59,00000000-0000-0001-6269-055158931548,0,7,7,505,iOS,iPhone,Mobile Phone,www.digitalcameraworld.com
2021-07-21 22:12:04,00000000-0000-0001-6269-055204021339,0,7,7,573,iOS,iPhone,Mobile Phone,www.yahoo.com
2021-07-21 22:12:12,00000000-0000-0001-6269-055270031236,0,7,7,616,iOS,iPhone,Mobile Phone,www.forbes.com
2021-07-21 22:12:16,00000000-0000-0001-6269-055350651186,0,7,7,716,iOS,iPhone,Mobile Phone,www.sixsistersstuff.com
2021-07-21 22:12:18,00000000-0000-0001-6269-055364991244,0,7,7,517,iOS,iPhone,Mobile Phone,www.charlotteonthecheap.com
2021-07-21 22:12:17,00000000-0000-0001-6269-055371101071,0,7,7,616,Android,SM-A102U,Mobile Phone,www.royalsreview.com
2021-07-21 22:12:26,00000000-0000-0001-6269-055477721577,0,7,7,544,iOS,iPhone,Mobile Phone,panlasangpinoy.com
2021-07-21 22:12:32,00000000-0000-0001-6269-055478541997,0,7,7,573,iOS,iPhone,Mobile Phone,www.overthemonster.com
2021-07-21 22:12:34,00000000-0000-0001-6269-055517101702,0,7,7,517,Android,SM-N981U,Mobile Phone,www.wbtv.com
2021-07-21 22:12:33,00000000-0000-0001-6269-055524421903,0,7,7,519,iOS,iPhone 12 Pro Max,Mobile Phone,www.buzzfeed.com
2021-07-21 22:12:36,00000000-0000-0001-6269-055569331666,0,7,7,524,iOS,iPhone,Mobile Phone,www.forbes.com
2021-07-21 22:12:37,00000000-0000-0001-6269-055584631667,0,7,7,524,iOS,iPhone 11 Pro Max,Mobile Phone,www.saturdaydownsouth.com
